,first_name,last_name,price,above_100
441,Harold,Bennett,135.0423550134277,True
442,Michael,Swanson,200.39235279374984,True
443,Janet,Mcdonald,79.80353706580819,False
444,Brett,Willis,244.40641148419883,True
445,Jacob,Smith,27.923228816289026,False
446,Alexa,Webb,167.56885852232438,True
447,Louis,Klein,40.12200003556118,False
448,Tony,Yu,15.742386454841974,False
449,Lisa,Goodman,121.07840957778886,True
450,Kimberly,Hernandez,36.97352301810157,False
451,Phillip,Friedman,145.84183084692725,True
452,Brian,Lam,2.9003944865113707,False
453,Kristin,Wilkins,251.85102866093413,True
454,Joshua,Lynch,188.8781109748352,True
455,Blake,Mclaughlin,276.65121566766607,True
456,Billy,Olsen,10.004807042544053,False
457,Shawn,Brock,179.61580863261688,True
458,Danielle,Jones,222.69520757018762,True
459,Jim,Gomez,60.129197330618936,False
460,Sabrina,Henderson,178.745385306665,True
461,David,Pennington,245.31840116263646,True
462,Deborah,Williams,137.01597097392576,True
463,Stephanie,Bowman,227.0047204438775,True
464,Joseph,Frazier,176.45330226779308,True
465,Ryan,Mclaughlin,249.86437596048543,True
466,Tony,Hall,135.8550959490399,True
467,Timothy,Martin,289.26536373047884,True
468,John,Obrien,261.8481216298636,True
469,Barbara,Johnson,53.805895080716546,False
470,Brandon,Marshall,139.8477827356658,True
471,Carrie,Miller,11.555508726873619,False
472,Samantha,Dean,261.6193407458776,True
473,Jamie,Wilson,87.74932377728214,False
474,Carlos,Acosta,236.6035296169167,True
475,Amy,Bennett,228.74945775366402,True
476,Dominique,Wells,116.64359542890196,True
477,Sarah,Bright,237.5160782816234,True
478,Michael,Barton,111.588339159014,True
479,Rebecca,Anderson,172.30626419058922,True
480,Megan,Riggs,31.41542457812729,False
481,Whitney,Andrews,44.11769930461343,False
482,Catherine,Jones,127.01351222588646,True
483,William,Andrews,236.21807628453686,True
484,Kathleen,Edwards,158.32395378421924,True
485,Roger,Frost,220.4688874473468,True
486,Justin,Johnson,255.8491608244896,True
487,Valerie,Young,265.1702577469093,True
488,Samantha,Perez,239.9469797167457,True
489,Devin,Allen,72.15833790608175,False
490,Stephanie,Little,238.923872831042,True
491,Melanie,Miller,27.507047501375407,False
492,Erica,Beck,2.4085263967615007,False
493,Toni,Dunn,168.3733620198095,True
494,Eric,Dunn,211.89758909785093,True
495,David,Jackson,169.3550529484765,True
496,Melanie,Gates,94.66629008484443,False
497,Heather,Pierce,17.410619688845152,False
498,Jordan,Lewis,153.01461740284606,True
499,Michele,Johnson,255.71498005316127,True
500,Samantha,Ryan,249.4925261326123,True
501,Christopher,Hudson,201.99975182132732,True
502,Zachary,Williams,106.59921636962805,True
503,Donna,Davis,66.72879990563358,False
504,Jordan,Erickson,237.77207484845368,True
505,Christopher,Nolan,88.74278260205863,False
506,Evelyn,Hanna,11.36458786951664,False
507,Jason,Johnson,250.23147017326244,True
508,Barbara,Caldwell,224.71158493620567,True
509,Ronald,Huff,7.220543463717332,False
510,Holly,Norris,216.2305109177544,True
511,Derrick,Carter,11.83791299212231,False
512,Kenneth,Golden,285.85081685801464,True
513,Grace,Edwards,70.08655794960943,False
514,Jonathan,Rios,57.71259735761633,False
515,Mackenzie,Miller,265.5941732067287,True
516,Tammy,Taylor,138.85598565124394,True
517,Reginald,King,207.3305605938199,True
518,Matthew,Fletcher,130.55916118107768,True
519,Elizabeth,Jordan,177.7124355174749,True
520,Sally,Santiago,45.119029856503964,False
521,James,Johnson,12.89573537802535,False
522,Jason,Saunders,242.84373861087548,True
523,Carol,Hernandez,4.624370640925467,False
524,Kendra,Dawson,291.5212704079463,True
525,Hess,DDS,58.426980920539066,False
526,Michael,Stokes,25.51886601981377,False
527,Jeffrey,Martinez,147.69037912960326,True
528,Joseph,Bell,102.98742822649712,True
529,Pamela,Black,140.71938904528912,True
530,Robert,Jordan,100.47110113613778,True
531,Kathy,Baker,263.55118987726985,True
532,Brian,Bailey,115.36283162955256,True
533,Mitchell,Clark,190.28579374160572,True
534,Kelly,Mcintyre,168.73442688547874,True
535,Susan,Ali,260.58212587920184,True
536,Latoya,Gonzales,205.04242220781632,True
537,Olivia,Mayo,251.539316319889,True
538,Thomas,Anderson,221.03202138452298,True
539,Todd,Jennings,182.39385071230012,True
540,Paul,Dixon,22.257608409298733,False
541,Julie,Torres,130.67875588932563,True
542,James,Miller,202.2296492290249,True
543,John,Howard,80.73869921597671,False
544,Anne,Savage,134.0405496881655,True
545,Richard,Wilson,226.89171341378025,True
546,Amber,Esparza,187.57778241442608,True
547,Todd,Armstrong,99.18946135003685,False
548,Aaron,Richardson,118.45568241597084,True
549,Gregory,Pollard,234.13823678421608,True
550,Jon,Butler,225.7678306996113,True
551,Chelsea,Madden,116.62292125423895,True
552,Misty,Ramos,234.08371029510874,True
553,Ryan,Murphy,233.787281049746,True
554,Brittany,Sandoval,259.1615162765921,True
555,Rose,Stanton,132.58437240299426,True
556,Kristen,Banks,287.00923925595333,True
557,Julia,Stokes,140.31256621233698,True
558,Paul,Phillips,186.00436502324533,True
559,Amber,Thompson,128.40386518196294,True
560,Valerie,Norton,278.473291964056,True
561,Adam,Parker,228.1780448898553,True
562,Jennifer,Gonzales,201.9577223353297,True
563,Jacqueline,Hernandez,260.0860740173851,True
564,Cory,Walker,276.89516612622714,True
565,Jennifer,Miller,220.52021451384124,True
566,Dawn,Bond,270.36049048550393,True
567,Tara,Daniel,247.69265516103917,True
568,Thompson,DDS,136.49071518145252,True
569,Victor,Serrano,260.12170484497557,True
570,Elizabeth,Bell,55.22085800485901,False
571,Julie,Coleman,122.62926728564432,True
572,Jennifer,Brown,8.634621796854812,False
573,Jessica,Moore,266.6472362546583,True
574,John,Ramirez,160.94015313784897,True
575,Becky,Hall,271.12217722839864,True
576,Christine,Smith,295.8039900377232,True
577,Christopher,Osborne,146.23292338725545,True
578,Jacob,Hernandez,7.9995866384977905,False
579,Jennifer,Rogers,128.51339666805433,True
580,Tammy,Young,19.649487618537346,False
581,James,Lewis,56.048296930301454,False
582,Charles,Stanley,74.11487319875806,False
583,Christina,Garcia,85.95341522492949,False
584,Heather,Davis,74.29698857378717,False
585,Ashley,Fuentes,228.8808043512349,True
586,Jorge,Brown,2.668016258096362,False
587,Park,MD,205.52585988186212,True
588,Todd,Miller,272.99470158623666,True
589,Jeffrey,Sanchez,71.25953585246125,False
590,Crystal,Luna,99.98305120088001,False
591,Devin,Flores,60.751520927298344,False
592,Bianca,Martin,123.53568538000376,True
593,Danielle,Snyder,26.677380866929536,False
594,Edward,Carney,265.06902448522567,True
595,Joseph,Grimes,268.752925861362,True
596,April,Fowler,164.80773702815446,True
597,Michelle,Mccoy,145.09960835055549,True
598,Stone,MD,21.306179609801763,False
599,Micheal,Lloyd,215.17326238525646,True
600,Richard,Ortiz,148.916744913034,True
601,Jasmine,Reyes,44.61653265448528,False
602,Tony,Smith,114.40259462412024,True
603,Mary,Melton,198.30583597821942,True
604,William,Griffin,146.0813867091926,True
605,Scott,Vargas,58.25361228345861,False
606,Adam,Guerra,13.060346748295135,False
607,Christina,Vang,215.29714966961933,True
608,Nicole,Williams,189.19024665563273,True
609,Erica,Powers,142.7933783563207,True
610,Angela,Garcia,175.25618354801628,True
611,Melissa,Brown,257.90268456791495,True
612,John,Santiago,55.750515279966876,False
613,Donald,Nelson,20.747101638163613,False
614,Misty,Bell,263.0063734718704,True
615,Vanessa,Barnes,81.07265035359369,False
616,Brian,Austin,212.64893661935886,True
617,Jeffrey,King,252.2896877181432,True
618,Levi,Vaughn,142.1224476401632,True
619,Melanie,Blake,244.24965184567677,True
620,Marvin,Franklin,219.66976212062735,True
621,Angela,Massey,110.59227758143646,True
622,Lisa,Cole,202.2032765556777,True
623,George,Stark,103.63048443407213,True
624,Jeffrey,Salas,232.9586527571116,True
625,Richard,Reeves,85.83249893352725,False
626,Heather,Maldonado,292.4101672367324,True
627,Shelly,Mcdaniel,267.5668047194851,True
628,David,Ryan,80.92148227077503,False
629,Tyler,Trevino,75.70611538172837,False
630,Christina,Jackson,155.48558236131427,True
631,Jodi,Peterson,20.749489983100165,False
632,Melissa,Carney,42.023722602617,False
633,David,Cole,113.4241366878513,True
634,Ricardo,Weber,215.47652914676308,True
635,Jessica,Mckenzie,280.9707751107234,True
636,James,Ramirez,36.28177823910793,False
637,Jeffrey,Wise,77.17375689478267,False
638,Brandy,Fisher,169.58005240115847,True
639,Renee,Barrera,246.0147811173572,True
640,Melanie,Wiggins,14.973877108563748,False
641,Alexander,Mckee,171.6037468122393,True
642,Sheryl,Hill,9.161919917470962,False
643,Sandra,White,272.9878419244152,True
644,Christopher,Thompson,22.06905227385171,False
645,Daniel,Smith,130.75264105286078,True
646,Theresa,Johnson,61.15255401573465,False
647,Kristopher,Cunningham,127.42968290448435,True
648,Nathan,Morgan,166.21275710856864,True
649,David,Murray,110.60256741140032,True
650,April,Taylor,2.0338030935373337,False
651,Daniel,Herrera,245.1409136687576,True
652,John,Mcpherson,200.32530034839994,True
653,Scott,Simmons,44.450873269276286,False
654,Gary,Tran,86.68368261102648,False
655,Erica,Vaughn,289.792287563817,True
656,Jennifer,Peterson,179.35994316791917,True
657,April,Mccormick,219.60906187569745,True
658,Justin,Davis,39.145095139206255,False
